nome,ruolo,ruolo_mantra,squadra,presenze,media_voto,fantamedia,gol,gol_subiti,rigori_tirati,rigori_parati,assist,ammonizioni,espulsioni,stagione
Kyriakopoulos,D,Ds;E,MON,27,5.87,5.93,0,0,0,0,3,3,0,2023-24
Pobega,C,C,MIL,7,5.93,5.93,0,0,0,0,0,0,0,2023-24
Gila,D,Dc,LAZ,21,6.02,5.93,0,0,0,0,0,2,1,2023-24
Djimsiti,D,Dc,ATA,36,5.94,5.92,0,0,0,0,1,4,0,2023-24
Gagliardini,C,M;C,MON,32,5.88,5.92,1,0,0,0,1,5,0,2023-24
Martin,D,Ds;E,GEN,20,5.92,5.92,0,0,0,0,2,2,1,2023-24
Matheus Henrique,C,C,SAS,31,5.79,5.92,2,0,0,0,2,6,1,2023-24
Coppola D.,D,Dc,VER,20,5.85,5.92,2,0,0,0,0,9,0,2023-24
Karlsson,A,A,BOL,6,5.92,5.92,0,0,0,0,0,0,0,2023-24
Lobotka,C,M;C,NAP,38,5.93,5.91,0,0,0,0,1,4,0,2023-24
Zappa,D,Dd;E,CAG,37,5.8,5.91,1,0,0,0,2,2,0,2023-24
Caprari,A,A,MON,5,5.9,5.9,0,0,0,0,0,0,0,2023-24
Lazzari,D,Dd;E,LAZ,24,5.94,5.9,0,0,0,0,2,4,1,2023-24
Magnani,D,Dc,VER,30,6.0,5.9,0,0,0,0,0,6,0,2023-24
Aebischer,C,C;W;T,BOL,31,6.0,5.9,0,0,0,0,1,8,0,2023-24
Miretti,C,C;T,JUV,20,5.78,5.9,1,0,0,0,1,3,0,2023-24
Mitrovic S.,C,W,VER,10,5.9,5.9,0,0,0,0,0,0,0,2023-24
Seck,A,A,FRO,14,5.93,5.89,0,0,0,0,0,1,0,2023-24
Terracciano F.,D,Dd;E,MIL,19,5.89,5.89,0,0,0,0,1,2,0,2023-24
Birindelli,D,Dd;Ds;E,MON,32,6.0,5.89,0,0,0,0,0,7,0,2023-24
Olivera,D,Ds;E,NAP,22,5.82,5.89,1,0,0,0,0,3,0,2023-24
Djidji,D,Dc,TOR,12,5.96,5.88,0,0,0,0,0,2,0,2023-24
Ranieri L.,D,Ds;Dc,FIO,25,5.86,5.88,2,0,0,0,1,14,0,2023-24
Celik,D,Dd;E,ROM,12,5.92,5.88,0,0,0,0,0,1,0,2023-24
Angelino,D,Ds;E,ROM,16,5.94,5.88,0,0,0,0,2,2,0,2023-24
Mari',D,Dc,MON,33,5.98,5.88,0,0,0,0,0,7,0,2023-24
Mulattieri,A,Pc,SAS,12,5.88,5.88,0,0,0,0,0,1,0,2023-24
Brenner,A,Pc,UDI,4,5.88,5.88,0,0,0,0,0,0,0,2023-24
Rafia,C,C;T,LEC,24,5.92,5.88,1,0,0,0,0,4,0,2023-24
Sabelli,D,Dd;Ds;E,GEN,31,5.92,5.87,0,0,0,0,1,5,0,2023-24
Kjaer,D,Dc,MIL,15,5.83,5.87,0,0,0,0,1,1,0,2023-24
Strefezza,C,W,LEC,19,5.82,5.87,1,0,1,0,0,4,0,2023-24
Ricci S.,C,M;C,TOR,30,5.9,5.87,1,0,0,0,0,6,1,2023-24
Ebuehi,D,Dd;E,EMP,15,5.8,5.87,0,0,0,0,1,0,0,2023-24
N'Dicka,D,Dc,ROM,25,5.86,5.86,0,0,0,0,3,6,0,2023-24
Weah,C,E;W,JUV,25,5.92,5.86,0,0,0,0,1,5,0,2023-24
Kalulu,D,Dd;Dc,MIL,7,5.86,5.86,0,0,0,0,0,0,0,2023-24
Musah,C,C,MIL,25,5.92,5.86,0,0,0,0,1,5,0,2023-24
Ciurria,C,E;W,MON,22,5.86,5.86,0,0,0,0,1,2,0,2023-24
Mboula,C,W,VER,7,5.71,5.86,0,0,0,0,1,0,0,2023-24
Fazio,D,Dc,SAL,17,5.71,5.85,1,0,0,0,1,3,0,2023-24
Garritano,C,W;T,FRO,10,5.9,5.85,0,0,0,0,0,1,0,2023-24
Zambo Anguissa,C,M;C,NAP,33,5.82,5.85,0,0,0,0,2,2,0,2023-24
Lindstrom,C,W;T,NAP,16,5.91,5.84,0,0,0,0,0,2,0,2023-24
Romagnoli S.,D,Dc,FRO,33,5.83,5.83,1,0,0,0,0,6,0,2023-24
Bereszynski,D,Dd;E,EMP,23,5.85,5.83,0,0,0,0,1,3,0,2023-24
Boateng J.,D,Dc,SAL,6,5.83,5.83,0,0,0,0,0,0,0,2023-24
Smalling,D,Dc,ROM,6,5.83,5.83,0,0,0,0,0,0,0,2023-24
Urbanski,C,C;T,BOL,18,5.92,5.83,0,0,0,0,0,3,0,2023-24
Soppy,D,E,TOR,3,5.83,5.83,0,0,0,0,0,0,0,2023-24
Cittadini,D,Dc,GEN,3,6.0,5.83,0,0,0,0,0,1,0,2023-24
Stewart,A,Pc,SAL,3,5.83,5.83,0,0,0,0,0,0,0,2023-24
Simeone,A,Pc,NAP,17,5.74,5.82,1,0,0,0,0,3,0,2023-24
Hongla,C,M;C,VER,14,5.82,5.82,0,0,0,0,0,0,0,2023-24
Success,A,A,UDI,19,5.84,5.82,1,0,0,0,1,4,0,2023-24
Perez N.,D,Dc,UDI,36,5.94,5.82,0,0,0,0,0,7,1,2023-24
Bohinen,C,M;C,GEN,14,5.86,5.82,0,0,0,0,0,1,0,2023-24
Hien,D,Dc,ATA,22,5.95,5.82,0,0,0,0,0,4,1,2023-24
Ehizibue,D,Dd;E,UDI,20,5.88,5.82,0,0,0,0,1,4,0,2023-24
Boloca,C,M;C,SAS,30,5.85,5.82,1,0,0,0,0,6,1,2023-24
Azzi,D,Ds;E,CAG,22,5.84,5.82,0,0,0,0,0,1,0,2023-24
Manolas,D,Dc,SAL,8,5.81,5.81,0,0,0,0,0,0,0,2023-24
Machin,C,C,MON,8,5.94,5.81,0,0,0,0,0,2,0,2023-24
Augello,D,Ds;E,CAG,32,5.77,5.81,1,0,0,0,1,5,0,2023-24
Pongracic,D,Dc,LEC,36,5.94,5.81,0,0,0,0,0,8,1,2023-24
Masina,D,Ds;Dc,TOR,15,5.87,5.8,0,0,0,0,0,2,0,2023-24
Romagnoli,D,Dc,LAZ,28,5.96,5.8,0,0,0,0,0,9,0,2023-24
Kabasele,D,Dc,UDI,10,5.75,5.8,1,0,0,0,0,5,0,2023-24
Okereke,A,Pc,TOR,5,5.8,5.8,0,0,0,0,0,0,0,2023-24
Corazza,D,Dd;Ds;E,BOL,5,5.9,5.8,0,0,0,0,0,1,0,2023-24
Ikwuemesi,A,Pc,SAL,23,5.67,5.8,1,0,0,0,1,2,0,2023-24
Vinagre,D,Ds;E,VER,7,5.79,5.79,0,0,0,0,0,0,0,2023-24
Van Hooijdonk,A,Pc,BOL,7,5.79,5.79,0,0,0,0,0,0,0,2023-24
Hateboer,D,E,ATA,18,5.83,5.78,0,0,0,0,1,5,0,2023-24
Caldirola,D,Ds;Dc,MON,29,5.79,5.78,1,0,0,0,0,5,1,2023-24
Erlic,D,Dc,SAS,32,5.77,5.78,1,0,0,0,0,5,0,2023-24
Bondo,C,C;T,MON,25,5.84,5.78,1,0,0,0,0,9,0,2023-24
Zerbin,C,W,MON,16,5.78,5.78,0,0,0,0,1,0,1,2023-24
Gelli,C,C;W;T,FRO,20,5.85,5.78,0,0,0,0,0,3,0,2023-24
Grassi,C,M,EMP,26,5.92,5.77,0,0,0,0,1,4,1,2023-24
Zalewski,C,E,ROM,22,5.8,5.77,0,0,0,0,1,1,1,2023-24
Doig,D,Ds;E,SAS,28,5.82,5.77,0,0,0,0,2,7,0,2023-24
Pellegrini Lu.,D,Ds;E,LAZ,17,5.79,5.76,1,0,0,0,0,5,1,2023-24
Tchatchoua,C,W,VER,25,5.76,5.76,0,0,0,0,1,2,0,2023-24
Bonifazi,D,Dc,FRO,6,5.75,5.75,0,0,0,0,0,0,0,2023-24
Traore' Hj.,C,W;T,NAP,8,5.81,5.75,0,0,0,0,0,1,0,2023-24
Dominguez,C,M;C,BOL,2,5.75,5.75,0,0,0,0,0,0,0,2023-24
Romero L.,C,W,MIL,2,6.0,5.75,0,0,0,0,0,1,0,2023-24
Zanoli,D,Dd;E,SAL,18,5.83,5.75,0,0,0,0,2,4,0,2023-24
Blin,C,M;C,LEC,28,5.79,5.75,0,0,0,0,1,4,0,2023-24
Dodo',D,Dd;E,FIO,6,5.75,5.75,0,0,0,0,0,0,0,2023-24
Bronn,D,Dd;Dc,SAL,2,5.75,5.75,0,0,0,0,0,0,0,2023-24
Missori,D,Dd;E,SAS,6,5.75,5.75,0,0,0,0,0,0,0,2023-24
Kvernadze,A,A,FRO,2,5.75,5.75,0,0,0,0,0,0,0,2023-24
Oyono,D,Dd;Ds;Dc,FRO,14,5.82,5.75,0,0,0,0,1,4,0,2023-24
Bonfanti,D,Dc,ATA,2,5.75,5.75,0,0,0,0,0,0,0,2023-24
Kristensen T.,D,Dc,UDI,26,5.79,5.75,0,0,0,0,1,2,1,2023-24
Comuzzo,D,Dc,FIO,2,6.0,5.75,0,0,0,0,0,1,0,2023-24
Ankeye,A,Pc,GEN,2,5.75,5.75,0,0,0,0,0,0,0,2023-24
Mario Rui,D,Ds;E,NAP,19,5.82,5.74,0,0,0,0,2,5,1,2023-24
Pereira P.,D,Dd;E,MON,19,5.76,5.74,0,0,0,0,1,3,0,2023-24
Bradaric,D,Ds;E,SAL,34,5.72,5.74,0,0,0,0,3,5,0,2023-24
De Winter,D,Dd;Dc,GEN,29,5.84,5.74,0,0,0,0,1,6,1,2023-24
Marusic,D,Dd;Ds;E,LAZ,37,5.72,5.73,1,0,0,0,0,3,1,2023-24
Tameze,C,M;C,TOR,28,5.79,5.73,0,0,0,0,2,6,1,2023-24
Ebosele,D,Dd;E,UDI,30,5.83,5.73,0,0,0,0,0,4,1,2023-24
Barrenechea,C,M;C,FRO,35,5.84,5.73,0,0,0,0,1,10,0,2023-24
Kaba,C,M;C,LEC,22,5.82,5.73,0,0,0,0,0,2,1,2023-24
Krunic,C,M;C,MIL,9,5.89,5.72,0,0,0,0,0,3,0,2023-24
Baschirotto,D,Dd;Dc,LEC,37,5.76,5.72,0,0,0,0,1,3,1,2023-24
Ranocchia F.,C,C,EMP,9,5.89,5.72,0,0,0,0,0,3,0,2023-24
Ramadani,C,M;C,LEC,34,5.82,5.72,1,0,0,0,0,13,0,2023-24
Shpendi S.,A,Pc,EMP,9,5.72,5.72,0,0,0,0,0,0,0,2023-24
Pedersen,D,Dd;E,SAS,23,5.72,5.72,0,0,0,0,2,4,0,2023-24
Dani Silva,C,M;C,VER,9,5.83,5.72,0,0,0,0,0,2,0,2023-24
Hefti,D,Dd;E,GEN,5,5.7,5.7,0,0,0,0,0,0,0,2023-24
Gomis I.,C,C;W,SAL,5,5.7,5.7,0,0,0,0,0,0,0,2023-24
D'Ambrosio,D,Dd;Ds;Dc,MON,24,5.79,5.69,0,0,0,0,0,3,1,2023-24
Linetty,C,M;C,TOR,26,5.92,5.69,0,0,0,0,0,12,0,2023-24
Gyasi,C,W;A,EMP,29,5.66,5.69,1,0,0,0,2,9,0,2023-24
Kristensen,D,Dd;E,ROM,26,5.67,5.69,1,0,0,0,2,5,0,2023-24
Natan,D,Dc,NAP,13,5.81,5.69,0,0,0,0,0,1,1,2023-24
Sazonov,D,Dc,TOR,8,5.75,5.69,0,0,0,0,0,2,0,2023-24
Toloi,D,Dc,ATA,14,5.89,5.68,0,0,0,0,0,4,1,2023-24
Castillejo,C,W,SAS,11,5.77,5.68,0,0,0,0,0,2,0,2023-24
Ismajli,D,Dc,EMP,25,5.72,5.68,0,0,0,0,0,2,0,2023-24
Cajuste,C,M;C,NAP,22,5.8,5.68,0,0,0,0,1,7,0,2023-24
Perin,P,Por,JUV,3,6.0,5.67,0,1,0,0,0,0,0,2023-24
Juan Jesus,D,Ds;Dc,NAP,24,5.69,5.67,1,0,0,0,0,7,0,2023-24
Di Pardo,D,Dd;E,CAG,9,5.67,5.67,0,0,0,0,0,0,0,2023-24
Infantino,C,W;T,FIO,3,5.83,5.67,0,0,0,0,0,1,0,2023-24
Cruz,A,Pc,VER,3,5.67,5.67,0,0,0,0,0,0,0,2023-24
Centonze,D,Dd;E,VER,9,5.67,5.67,0,0,0,0,1,2,0,2023-24
Lopez M.,C,M;C,FIO,16,5.75,5.66,0,0,0,0,0,1,1,2023-24
Maleh,C,C,EMP,34,5.79,5.66,0,0,0,0,1,11,0,2023-24
Cacace,D,Ds;E,EMP,28,5.73,5.66,0,0,0,0,1,6,0,2023-24
Cabal,D,Ds;Dc,VER,19,5.82,5.66,0,0,0,0,0,6,0,2023-24
Hysaj,D,Dd;Ds;E,LAZ,20,5.7,5.65,0,0,0,0,0,2,0,2023-24
Walukiewicz,D,Dc,EMP,27,5.76,5.65,0,0,0,0,0,6,0,2023-24
Coulibaly L.,C,M;C,SAL,27,5.72,5.65,0,0,0,0,0,5,0,2023-24
Legowski,C,M;C,SAL,23,5.72,5.65,0,0,0,0,0,3,0,2023-24
Akpa Akpro,C,M;C,MON,14,5.82,5.64,0,0,0,0,0,5,0,2023-24
Parisi,D,Ds;E,FIO,21,5.69,5.64,0,0,0,0,1,4,0,2023-24
Mazzocchi,D,Dd;Ds;E,NAP,25,5.68,5.64,0,0,0,0,2,4,1,2023-24
Ceide,A,A,SAS,7,5.64,5.64,0,0,0,0,0,0,0,2023-24
Giannetti L.,D,Dc,UDI,7,5.79,5.64,1,0,0,0,0,4,0,2023-24
Sommer,P,Por,INT,34,6.12,5.63,0,19,0,1,0,1,0,2023-24
Izzo,D,Dc,MON,20,5.82,5.62,0,0,0,0,0,9,0,2023-24
Faraoni,D,Dd;E,FIO,16,5.72,5.62,0,0,0,0,1,5,0,2023-24
Okoli,D,Dc,FRO,34,5.72,5.62,0,0,0,0,1,9,0,2023-24
Makoumbou,C,M;C,CAG,32,5.62,5.61,1,0,0,0,0,3,2,2023-24
Milenkovic,D,Dc,FIO,30,5.67,5.6,0,0,0,0,0,4,0,2023-24
Dawidowicz,D,Dc,VER,26,5.77,5.6,0,0,0,0,0,5,0,2023-24
Vina,D,Ds;E,SAS,15,5.7,5.6,0,0,0,0,3,1,0,2023-24
Destro,A,Pc,EMP,11,5.68,5.59,0,0,0,0,0,2,0,2023-24
Deiola,C,M;C,CAG,22,5.7,5.59,1,0,0,0,0,7,0,2023-24
Ferrari G.,D,Dc,SAS,27,5.56,5.59,1,0,0,0,0,4,0,2023-24
Valeri,D,Ds;E,FRO,15,5.6,5.57,0,0,0,0,1,3,0,2023-24
Amione,D,Ds;Dc,VER,8,5.69,5.56,0,0,0,0,0,2,0,2023-24
Casale,D,Dc,LAZ,19,5.68,5.55,0,0,0,0,0,5,0,2023-24
Ferreira J.,D,Dd;E,UDI,30,5.67,5.55,0,0,0,0,1,9,0,2023-24
Goldaniga,D,Dc,CAG,13,5.65,5.54,0,0,0,0,0,3,0,2023-24
Pirola,D,Dc,SAL,25,5.5,5.54,1,0,0,0,0,4,0,2023-24
Perilli,P,Por,VER,1,7.5,5.5,0,2,0,0,0,0,0,2023-24
Pezzella Giu.,D,Ds;E,EMP,15,5.63,5.5,0,0,0,0,0,4,0,2023-24
Obiang,C,M;C,SAS,7,5.57,5.5,0,0,0,0,0,1,0,2023-24
Beto,A,Pc,UDI,1,5.5,5.5,0,0,0,0,0,0,0,2023-24
Guessand A.,D,Dc,UDI,1,5.5,5.5,0,0,0,0,0,0,0,2023-24
Solbakken,A,A,ROM,1,5.5,5.5,0,0,0,0,0,0,0,2023-24
Amatucci,C,M;C,FIO,1,5.5,5.5,0,0,0,0,0,0,0,2023-24
Wieteska,D,Dc,CAG,15,5.57,5.5,0,0,0,0,1,2,1,2023-24
Mandas,P,Por,LAZ,8,6.25,5.5,0,6,0,0,0,0,0,2023-24
Di Gregorio,P,Por,MON,33,6.35,5.47,0,35,0,2,0,0,0,2023-24
Hatzidiakos,D,Dd;Dc,CAG,13,5.5,5.46,0,0,0,0,0,1,0,2023-24
Lovato,D,Dc,TOR,19,5.53,5.45,0,0,0,0,0,3,0,2023-24
Szczesny,P,Por,JUV,35,6.21,5.43,0,30,0,1,0,1,0,2023-24
Venuti,D,Dd;Ds;E,LEC,6,5.5,5.42,0,0,0,0,0,1,0,2023-24
Bourabia,C,M;C,FRO,5,5.5,5.4,0,0,0,0,0,1,0,2023-24
Thiaw,D,Dc,MIL,20,5.68,5.4,0,0,0,0,0,5,1,2023-24
Svilar,P,Por,ROM,15,6.47,5.37,0,19,0,1,0,1,0,2023-24
Daniliuc,D,Dd;Dc,SAL,11,5.45,5.36,0,0,0,0,0,2,0,2023-24
Basic,C,C,SAL,14,5.54,5.36,0,0,0,0,0,5,0,2023-24
Pasalidis,D,Dc,SAL,7,5.5,5.36,0,0,0,0,0,3,0,2023-24
Skorupski,P,Por,BOL,32,6.17,5.33,0,29,0,1,0,2,0,2023-24
Puscas,A,Pc,GEN,3,5.33,5.33,0,0,0,0,0,0,0,2023-24
Touba,D,Ds;Dc,LEC,6,5.42,5.33,0,0,0,0,0,1,0,2023-24
Obert,D,Dc,CAG,13,5.35,5.31,0,0,0,0,0,1,0,2023-24
Carnesecchi,P,Por,ATA,27,6.19,5.3,0,30,0,2,0,0,0,2023-24
Pellegrino,D,Dc,SAL,10,5.35,5.3,0,0,0,0,0,1,0,2023-24
Terracciano,P,Por,FIO,33,6.27,5.26,0,35,0,1,0,3,0,2023-24
Leali,P,Por,GEN,2,6.5,5.25,0,2,0,0,0,1,0,2023-24
Audero,P,Por,INT,4,6.0,5.25,0,3,0,0,0,0,0,2023-24
Milinkovic-Savic V.,P,Por,TOR,36,6.12,5.24,0,31,0,0,0,2,0,2023-24
Caprile,P,Por,EMP,23,6.26,5.22,0,27,0,1,0,0,0,2023-24
Botheim,A,Pc,SAL,5,5.3,5.2,0,0,0,0,0,1,0,2023-24
Provedel,P,Por,LAZ,30,6.23,5.13,0,33,0,0,0,0,0,2023-24
Tressoldi,D,Dc,SAS,23,5.28,5.13,0,0,0,0,0,5,1,2023-24
Gyomber,D,Dc,SAL,22,5.36,5.07,0,0,0,0,0,9,0,2023-24
Musso,P,Por,ATA,11,6.14,5.05,0,12,0,0,0,0,0,2023-24
Aresti,P,Por,CAG,1,6.0,5.0,0,1,0,0,0,0,0,2023-24
Haas,C,M;C,EMP,1,5.5,5.0,0,0,0,0,0,1,0,2023-24
Jagiello,C,C,GEN,1,5.0,5.0,0,0,0,0,0,0,0,2023-24
Mateus Lusuardi,D,Dc,FRO,3,5.17,5.0,0,0,0,0,0,1,0,2023-24
Montipo',P,Por,VER,37,6.31,4.99,0,49,0,0,0,0,0,2023-24
Meret,P,Por,NAP,31,6.06,4.97,0,40,0,2,0,0,0,2023-24
Martinez Jo.,P,Por,GEN,36,6.14,4.97,0,43,0,1,0,2,1,2023-24
Okoye,P,Por,UDI,21,6.17,4.93,0,25,0,0,0,2,0,2023-24
Falcone,P,Por,LEC,38,6.25,4.91,0,54,0,1,0,0,0,2023-24
Kumbulla,D,Dc,SAS,5,5.4,4.9,0,0,0,0,0,1,0,2023-24
Gollini,P,Por,NAP,7,6.0,4.86,0,8,0,0,0,0,0,2023-24
Maignan,P,Por,MIL,29,6.05,4.86,0,34,0,0,1,1,1,2023-24
Matturro,D,Dc,GEN,3,5.5,4.83,0,0,0,0,0,0,0,2023-24
Rui Patricio,P,Por,ROM,23,5.98,4.78,0,27,0,0,0,1,0,2023-24
Mirante,P,Por,MIL,2,6.25,4.75,0,3,0,0,0,0,0,2023-24
Sportiello,P,Por,MIL,7,6.14,4.57,0,11,0,0,0,0,0,2023-24
Berisha,P,Por,EMP,14,6.11,4.54,0,25,0,1,0,0,0,2023-24
Donati,D,Dd;Dc,MON,1,5.0,4.5,0,0,0,0,0,1,0,2023-24
Martinelli T.,P,Por,FIO,1,6.5,4.5,0,2,0,0,0,0,0,2023-24
Nava,P,Por,MIL,1,5.5,4.5,0,1,0,0,0,0,0,2023-24
Nonge,C,C,JUV,1,5.0,4.5,0,0,0,0,0,1,0,2023-24
Jimenez A.,D,Dd;Ds;E,MIL,1,5.0,4.5,0,0,0,0,0,1,0,2023-24
Turati,P,Por,FRO,31,6.19,4.42,0,58,0,1,0,0,0,2023-24
Mancosu,C,T,CAG,3,5.33,4.33,0,0,0,0,0,0,0,2023-24
Scuffet,P,Por,CAG,31,6.13,4.31,0,55,0,0,0,3,0,2023-24
Consigli,P,Por,SAS,35,6.14,4.27,0,68,0,1,0,1,0,2023-24
Cerofolini,P,Por,FRO,8,5.94,4.25,0,11,0,0,0,1,0,2023-24
Ochoa,P,Por,SAL,21,6.31,4.21,0,44,0,0,0,0,0,2023-24
Silvestri,P,Por,UDI,17,5.82,4.18,0,28,0,0,0,0,0,2023-24
Radunovic,P,Por,CAG,7,5.71,4.0,0,12,0,0,0,0,0,2023-24
Costil,P,Por,SAL,13,6.19,3.96,0,29,0,0,0,0,0,2023-24
Fiorillo,P,Por,SAL,4,6.0,3.88,0,8,0,0,0,1,0,2023-24
Sorrentino A.,P,Por,MON,7,6.0,3.71,0,16,0,0,0,0,0,2023-24
Cragno,P,Por,SAS,3,6.0,3.67,0,7,0,0,0,0,0,2023-24
Christensen O.,P,Por,FIO,4,5.5,3.25,0,9,0,0,0,0,0,2023-24
Perisan,P,Por,EMP,1,5.0,3.0,0,2,0,0,0,0,0,2023-24
Gemello,P,Por,TOR,2,5.0,2.5,0,5,0,0,0,0,0,2023-24
D'Alessandro,C,E;W,MON,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Lasagna,A,Pc,VER,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Dermaku,D,Dc,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Tonelli,D,Dc,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Sepe,P,Por,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Lamanna,P,Por,MON,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Sommariva,P,Por,GEN,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Bonucci,D,Dc,JUV,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Verdi,C,W;T,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Capradossi,D,Dc,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Correa,A,A,INT,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Pegolo,P,Por,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Padelli,P,Por,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Benassi,C,C,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Pajac,D,Ds;E,GEN,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Ceccherini,D,Dd;Dc,VER,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Aramu,C,W;T,GEN,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Rog,C,M;C,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Deulofeu,A,A,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Melegoni,C,C,GEN,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Latte Lath,A,Pc,ATA,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Coulibaly M.,C,C,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Gosens,D,E,INT,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Palomino,D,Dc,ATA,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Coda M.,A,Pc,GEN,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Valoti,C,C;T,MON,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Crociata,C,C;T,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Rogerio,D,Ds;E,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Origi,A,Pc,MIL,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Matic,C,M;C,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Barrow,A,A,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Bettella,D,Dc,MON,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Gunter,D,Dc,VER,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Frattali,P,Por,FRO,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Dendoncker,C,M,NAP,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Ibanez,D,Dc,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Demiral,D,Dc,ATA,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Brancolini,P,Por,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Schouten,C,M;C,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Esposito Se.,A,Pc,INT,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Bleve,P,Por,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Berardi A.,P,Por,VER,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Henderson L.,C,C;T,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Lozano,A,A,NAP,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Amrabat,C,M;C,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Quina,C,C;W;T,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Soumaoro,D,Dc,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Singo,D,E,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Ballo-Toure',D,Ds;E,MIL,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Ake' M.,A,A,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Boer,P,Por,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Maehle,D,E,ATA,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Kokorin,A,Pc,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Braaf,A,A,VER,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Antov,D,Dc,MON,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Amey,D,Dd;Dc,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Raimondo,A,Pc,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Kallon,A,A,VER,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Altare,D,Dc,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Stojanovic,D,Dd;E,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Adamonis,P,Por,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Piana,P,Por,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Pyyhtia,C,C;T,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Kourfalidis,C,C,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Cabral,A,Pc,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Sabiri,C,T;A,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Bagnolini,P,Por,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Pafundi,C,T;A,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Luis Maximiano,P,Por,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Marcos Antonio,C,M;C,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Ceesay,A,Pc,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Voelkerling Persson,A,Pc,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
