nome,ruolo,ruolo_mantra,squadra,presenze,media_voto,fantamedia,gol,gol_subiti,rigori_tirati,rigori_parati,assist,ammonizioni,espulsioni,stagione
Empereur,D,Ds;Dc,VER,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Obiang,C,M;C,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Tutino,A,A,NAP,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Benkovic,D,Dc,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Tuanzebe,D,Dd;Dc,NAP,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Turati,P,Por,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Czyborra,D,Ds;E,GEN,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Villar,C,M;C,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Haraslin,C,W,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Baldursson,C,C;T,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Ballarini,D,Dd;E;M,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Ladinetti,C,M;C,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Manzari,A,A,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Gagliano,A,Pc,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Dalle Mura,D,Dc,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Palumbo,C,C,JUV,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Escalante,C,M;C,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Krapikas,P,Por,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Ramos,D,Ds;E,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Segre,C,C,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Ruegg,D,Dd;E,VER,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Boer,P,Por,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Alia,P,Por,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Hauge,A,W;A,MIL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Leo' Sena,C,M;C,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Amione,D,Ds;Dc,VER,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Gasparini,P,Por,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Rojas,C,W;T,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Oddei,A,A,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Reynolds,D,Dd;E,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Cortinovis,C,T,ATA,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Furlan,P,Por,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Damiani,C,M;C,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Moreo,A,Pc,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Ferrarini,D,Dd;E,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Munteanu,A,Pc,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Sy,D,Ds;E,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Boultam,C,C;T,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Cavion,C,C,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Kristoffersen,A,Pc,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Kaique Rocha,D,Dd;Dc,SAM,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Kornvig,C,C,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Bjarkason,C,W;T;A,VEN,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Pecile,C,M,VEN,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Taugourdeau,C,M,VEN,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Bocalon,A,Pc,VEN,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Adamonis,P,Por,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
De Luca,A,Pc,SAM,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Bianco,C,M;C,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Yepes,C,M,SAM,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Marfella,P,Por,NAP,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Bertinato,P,Por,VEN,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Holm,D,Dd;E,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Molla,P,Por,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Ihattaren,C,W;T,SAM,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Russo,P,Por,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Piana,P,Por,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Neri,P,Por,VEN,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
De Winter,D,Dd;Dc,JUV,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Lazetic,A,Pc,MIL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
