nome,ruolo,ruolo_mantra,squadra,presenze,media_voto,fantamedia,gol,gol_subiti,rigori_tirati,rigori_parati,assist,ammonizioni,espulsioni,stagione
Bereszynski,D,Dd;E,SAM,31,5.84,5.9,1,0,0,0,0,2,0,2020-21
Kalulu,D,Dd;Dc,MIL,10,5.65,5.9,1,0,0,0,0,1,0,2020-21
Udogie,D,Ds;E,VER,5,6.0,5.9,0,0,0,0,0,1,0,2020-21
Rog,C,M;C,CAG,14,5.96,5.89,0,0,0,0,0,2,0,2020-21
Smalling,D,Dc,ROM,14,5.93,5.89,0,0,0,0,1,3,0,2020-21
Radu,D,Ds;Dc,LAZ,30,5.82,5.88,0,0,0,0,3,2,0,2020-21
Parolo,C,M;C,LAZ,13,5.88,5.88,0,0,0,0,2,5,0,2020-21
Musacchio,D,Dc,LAZ,4,6.0,5.88,0,0,0,0,0,2,0,2020-21
Behrami,C,M,GEN,21,5.95,5.88,0,0,0,0,0,1,1,2020-21
Pereira A.,C,T,LAZ,17,5.79,5.88,1,0,0,0,2,5,1,2020-21
Schouten,C,M;C,BOL,34,5.91,5.88,1,0,0,0,1,8,1,2020-21
Czyborra,D,Ds;E,GEN,17,5.76,5.88,1,0,0,0,0,2,0,2020-21
Soumaoro,D,Dc,BOL,20,5.82,5.88,1,0,0,0,0,4,0,2020-21
Dominguez,C,C,BOL,26,5.9,5.87,1,0,0,0,0,8,0,2020-21
Villar,C,C,ROM,27,5.96,5.87,0,0,0,0,1,7,0,2020-21
Martinez Quarta,D,Dc,FIO,19,5.87,5.87,1,0,0,0,0,4,1,2020-21
Medel,C,M,BOL,11,5.82,5.86,0,0,0,0,1,1,0,2020-21
De Silvestri,D,Dd;E,BOL,28,5.71,5.86,2,0,0,0,0,4,0,2020-21
Lirola,D,Dd;E,FIO,11,5.91,5.86,0,0,0,0,1,3,0,2020-21
Agoume,C,C,SPE,11,5.95,5.86,0,0,0,0,0,2,0,2020-21
Kyriakopoulos,D,Ds;E,SAS,21,5.79,5.86,1,0,0,0,0,1,1,2020-21
Ferrari A.,D,Dd;Dc,SAM,10,6.0,5.85,0,0,0,0,0,3,0,2020-21
Diawara,C,M;C,ROM,10,5.75,5.85,1,0,0,0,0,2,1,2020-21
Estevez,C,C;T,SPE,27,5.87,5.85,0,0,0,0,3,7,0,2020-21
Tonelli,D,Dc,SAM,22,5.95,5.84,1,0,0,0,0,11,0,2020-21
Lulic,C,E;C,LAZ,16,5.88,5.84,0,0,0,0,0,1,0,2020-21
Marchizza,D,Ds;Dc,SPE,22,5.84,5.84,0,0,0,0,2,4,0,2020-21
Walace,C,M,UDI,28,5.91,5.84,0,0,0,0,0,4,0,2020-21
Kumbulla,D,Dc,ROM,19,5.87,5.84,1,0,0,0,0,7,0,2020-21
Hetemaj,C,M;C,BEN,29,5.84,5.83,0,0,0,0,2,5,0,2020-21
Rincon,C,M,TOR,36,5.86,5.83,1,0,0,0,1,8,1,2020-21
Mandzukic,A,Pc,MIL,6,5.83,5.83,0,0,0,0,0,1,0,2020-21
Cornelius,A,Pc,PAR,29,5.66,5.83,1,0,0,0,4,4,0,2020-21
Leris,C,C;W,SAM,9,5.89,5.83,0,0,0,0,0,1,0,2020-21
Kouame',A,A,FIO,23,5.7,5.83,1,0,0,0,1,4,0,2020-21
Magnani,D,Dc,VER,23,6.09,5.83,0,0,0,0,0,8,0,2020-21
Oliva,C,M,CAG,6,5.83,5.83,0,0,0,0,1,2,0,2020-21
Gabbia,D,Dc,MIL,6,6.0,5.83,0,0,0,0,0,2,0,2020-21
Rodrigo Becao,D,Dc,UDI,33,5.82,5.83,1,0,0,0,0,5,0,2020-21
Toljan,D,Dd;Ds;E,SAS,24,5.79,5.83,0,0,0,0,2,2,0,2020-21
Rovella,C,M;C,GEN,18,5.83,5.83,0,0,0,0,2,4,0,2020-21
Cetin,D,Dc,VER,6,5.92,5.83,0,0,0,0,0,1,0,2020-21
Askildsen,C,C,SAM,3,6.0,5.83,0,0,0,0,0,2,0,2020-21
Acampora,C,M;C,SPE,9,5.94,5.83,0,0,0,0,0,2,0,2020-21
Escalante,C,M;C,LAZ,19,5.95,5.82,0,0,0,0,0,5,0,2020-21
Akpa Akpro,C,M;C,LAZ,25,5.96,5.82,0,0,0,0,1,9,0,2020-21
Gagliolo,D,Ds;Dc,PAR,26,5.69,5.81,2,0,0,0,0,6,0,2020-21
Rogerio,D,Ds;E,SAS,26,5.88,5.81,0,0,0,0,0,4,0,2020-21
Lerager,C,M;C,GEN,16,5.75,5.81,0,0,0,0,1,0,0,2020-21
Lovato,D,Dc,VER,21,5.93,5.81,0,0,0,0,0,5,0,2020-21
Ferrer,D,Dd;E,SPE,16,5.88,5.81,0,0,0,0,1,4,0,2020-21
Duncan,C,M;C,CAG,15,5.77,5.8,0,0,0,0,1,2,0,2020-21
Bonifazi,D,Dc,UDI,28,5.88,5.8,0,0,0,0,0,4,0,2020-21
Lobotka,C,M;C,NAP,5,6.0,5.8,0,0,0,0,0,2,0,2020-21
Muriqi,A,Pc,LAZ,20,5.68,5.8,1,0,0,0,0,1,0,2020-21
Bernardeschi,C,W;T,JUV,21,5.76,5.79,0,0,0,0,2,3,0,2020-21
Benali,C,C;T,CRO,17,5.79,5.79,0,0,0,0,1,2,0,2020-21
Zeegelaar,D,Ds;E,UDI,24,5.79,5.79,1,0,0,0,0,6,0,2020-21
Sohm,C,M,PAR,17,5.65,5.79,1,0,0,0,0,1,0,2020-21
Chiriches,D,Dd;Dc,SAS,23,5.7,5.78,2,0,0,0,1,6,0,2020-21
Amrabat,C,M;C,FIO,29,5.9,5.78,0,0,0,0,0,7,0,2020-21
Sturaro,C,M;C,VER,15,5.77,5.77,1,0,0,0,0,6,0,2020-21
Cristante,C,M;C,ROM,31,5.82,5.77,1,0,0,0,1,8,0,2020-21
Murru,D,Ds;E,TOR,11,5.77,5.77,0,0,0,0,0,0,0,2020-21
Pezzella Ger.,D,Dc,FIO,32,5.75,5.77,1,0,0,0,0,5,0,2020-21
Obiang,C,M;C,SAS,24,5.85,5.77,0,0,0,0,1,4,1,2020-21
Makengo,C,M;C,UDI,13,5.81,5.77,0,0,0,0,0,1,0,2020-21
Ionita,C,C,BEN,36,5.68,5.76,2,0,0,0,0,6,0,2020-21
Dermaku,D,Dc,PAR,2,5.75,5.75,0,0,0,0,0,0,0,2020-21
Juan Jesus,D,Ds;Dc,ROM,4,5.75,5.75,0,0,0,0,0,0,0,2020-21
Zapata C.,D,Dc,GEN,12,5.83,5.75,0,0,0,0,0,2,0,2020-21
Dezi,C,C;T,PAR,2,5.75,5.75,0,0,0,0,0,0,0,2020-21
Pereira P.,D,Dd;E,CRO,34,5.72,5.75,0,0,0,0,4,6,0,2020-21
Caldara,D,Dc,ATA,4,5.88,5.75,0,0,0,0,0,1,0,2020-21
Barreca,D,Ds;E,FIO,2,5.75,5.75,0,0,0,0,0,0,0,2020-21
Bastos,D,Dc,LAZ,2,5.75,5.75,0,0,0,0,0,0,0,2020-21
Mora,C,C,SPE,2,5.75,5.75,0,0,0,0,0,0,0,2020-21
Crociata,C,C;T,CRO,2,5.75,5.75,0,0,0,0,0,0,0,2020-21
Moncini,A,Pc,BEN,8,5.75,5.75,0,0,0,0,0,0,0,2020-21
Colombo,A,Pc,MIL,2,5.75,5.75,0,0,0,0,0,0,0,2020-21
Tramoni M.,C,W,CAG,2,5.75,5.75,0,0,0,0,0,1,0,2020-21
Di Serio,A,Pc,BEN,8,5.75,5.75,0,0,0,0,0,1,0,2020-21
Dabo,C,M;C,BEN,17,5.85,5.74,0,0,0,0,0,5,0,2020-21
De Maio,D,Dc,UDI,11,5.73,5.73,0,0,0,0,0,1,0,2020-21
Goldaniga,D,Dc,GEN,24,5.85,5.73,0,0,0,0,1,8,0,2020-21
Schiattarella,C,M;C,BEN,28,5.88,5.73,1,0,0,0,1,14,1,2020-21
Tonali,C,C,MIL,24,5.79,5.73,0,0,0,0,0,1,1,2020-21
Ayhan,D,Dc,SAS,13,5.81,5.73,0,0,0,0,0,2,0,2020-21
Dawidowicz,D,Dc,VER,27,5.87,5.72,0,0,0,0,0,9,0,2020-21
Borja Valero,C,C,FIO,12,5.83,5.71,0,0,0,0,0,3,0,2020-21
Linetty,C,C,TOR,24,5.69,5.71,1,0,0,0,0,5,0,2020-21
Cutrone,A,Pc,FIO,7,5.71,5.71,0,0,0,0,0,0,0,2020-21
Eduardo Henrique,C,M;C,CRO,17,5.65,5.71,1,0,0,0,0,4,0,2020-21
Cassata,C,M;C,GEN,5,5.9,5.7,0,0,0,0,0,2,0,2020-21
Malcuit,D,Dd;E,FIO,5,5.7,5.7,0,0,0,0,0,0,0,2020-21
Segre,C,C,TOR,5,5.8,5.7,0,0,0,0,0,1,0,2020-21
Inglese,A,Pc,PAR,13,5.62,5.69,0,0,0,0,2,2,0,2020-21
Fares,C,E,LAZ,21,5.76,5.69,0,0,0,0,1,5,0,2020-21
Biraschi,D,Dd;Dc;E,GEN,13,5.77,5.69,0,0,0,0,0,2,0,2020-21
Bennacer,C,M;C,MIL,21,5.74,5.69,0,0,0,0,1,4,0,2020-21
Cigarini,C,M;C,CRO,14,5.86,5.68,0,0,0,0,0,3,1,2020-21
Luiz Felipe,D,Dc,LAZ,14,5.86,5.68,0,0,0,0,0,5,0,2020-21
Chabot,D,Dc,SPE,22,5.75,5.68,1,0,0,0,1,9,1,2020-21
Frabotta,D,Ds;E,JUV,11,5.73,5.68,0,0,0,0,1,5,0,2020-21
Radovanovic,C,M,GEN,30,5.75,5.67,0,0,0,0,0,6,0,2020-21
Dell'orco,D,Ds;Dc,SPE,6,5.67,5.67,0,0,0,0,0,0,0,2020-21
Glik,D,Dc,BEN,36,5.65,5.67,2,0,0,0,1,7,1,2020-21
Rafael,P,Por,SPE,3,7.0,5.67,0,5,0,0,1,0,0,2020-21
Siligardi,A,W,CRO,3,5.67,5.67,0,0,0,0,0,0,0,2020-21
Lucas Leiva,C,M;C,LAZ,32,5.83,5.67,0,0,0,0,0,10,0,2020-21
N'koulou,D,Dc,TOR,18,5.64,5.67,1,0,0,0,0,5,0,2020-21
Ibanez,D,Dc,ROM,30,5.82,5.67,0,0,0,0,1,5,1,2020-21
Balogh,D,Dc,PAR,3,5.83,5.67,0,0,0,0,0,1,0,2020-21
Ceppitelli,D,Dc,CAG,19,5.74,5.66,0,0,0,0,0,3,0,2020-21
Ceccherini,D,Dd;Dc,VER,28,5.91,5.66,0,0,0,0,0,10,0,2020-21
Terzi,D,Dc,SPE,24,5.67,5.65,1,0,0,0,1,7,1,2020-21
Djidji,D,Ds;Dc,CRO,18,5.58,5.64,1,0,0,0,0,4,0,2020-21
Haraslin,A,W;A,SAS,11,5.77,5.64,0,0,0,0,0,1,1,2020-21
Carboni A.,D,Ds;Dc,CAG,14,5.64,5.64,0,0,0,0,1,2,0,2020-21
Rispoli,D,Dd;E,CRO,15,5.77,5.63,0,0,0,0,0,4,0,2020-21
Sutalo,D,Dc,ATA,4,5.62,5.62,0,0,0,0,0,0,0,2020-21
Improta,A,W;A,BEN,34,5.69,5.62,1,0,0,0,0,7,0,2020-21
Kokorin,A,A,FIO,4,5.75,5.62,0,0,0,0,0,1,0,2020-21
Darboe,C,M;C,ROM,4,5.88,5.62,0,0,0,0,0,2,0,2020-21
Cyprien,C,M;C,PAR,10,5.7,5.6,0,0,0,0,0,2,0,2020-21
Portanova,C,C,GEN,5,5.7,5.6,0,0,0,0,0,1,0,2020-21
Tuia,D,Dc,BEN,26,5.6,5.6,1,0,0,0,0,6,0,2020-21
Reynolds,D,Dd;E,ROM,5,5.6,5.6,0,0,0,0,0,0,0,2020-21
Patric,D,Dd;Dc;E,LAZ,23,5.72,5.59,0,0,0,0,1,8,0,2020-21
Hickey,D,Dd;Ds;E,BOL,11,5.82,5.59,0,0,0,0,0,3,1,2020-21
Masiello,D,Dd;Dc,GEN,30,5.68,5.58,0,0,0,0,0,6,0,2020-21
Barba,D,Ds;Dc,BEN,32,5.7,5.58,0,0,0,0,2,8,0,2020-21
Cataldi,C,M;C,LAZ,13,5.73,5.58,0,0,0,0,0,4,0,2020-21
Bruno Alves,D,Dc,PAR,19,5.5,5.58,1,0,0,0,0,3,0,2020-21
Deiola,C,M;C,CAG,20,5.65,5.58,0,0,0,0,0,3,0,2020-21
Venuti,D,Dd;Ds;E,FIO,24,5.67,5.58,0,0,0,0,1,3,0,2020-21
Golemic,D,Dc,CRO,28,5.46,5.57,2,0,1,0,0,4,1,2020-21
Osorio,D,Dc,PAR,22,5.61,5.57,0,0,0,0,0,2,0,2020-21
Grassi,C,C,PAR,20,5.72,5.55,0,0,0,0,0,3,0,2020-21
Santon,D,Dd;Ds;E,ROM,10,5.7,5.55,0,0,0,0,0,3,0,2020-21
Walukiewicz,D,Dc,CAG,19,5.5,5.53,0,0,0,0,1,1,0,2020-21
Igor,D,Ds;Dc,FIO,18,5.67,5.53,0,0,0,0,0,5,0,2020-21
Di Carmine,A,Pc,CRO,18,5.58,5.53,0,0,0,0,0,2,0,2020-21
Dijks,D,Ds;E,BOL,20,5.7,5.52,0,0,0,0,0,5,1,2020-21
Magallan,D,Dc,CRO,28,5.55,5.52,1,0,0,0,1,10,0,2020-21
Danilo Lar.,D,Dc,BOL,35,5.6,5.51,0,0,0,0,1,8,0,2020-21
Jajalo,C,M;C,UDI,1,5.5,5.5,0,0,0,0,0,0,0,2020-21
La Gumina,A,Pc,SAM,6,5.5,5.5,0,0,0,0,0,0,0,2020-21
Magnanelli,C,M,SAS,7,5.64,5.5,0,0,0,0,0,2,0,2020-21
Radu I.,P,Por,INT,2,6.0,5.5,0,1,0,0,0,0,0,2020-21
Marlon,D,Dc,SAS,21,5.62,5.5,0,0,0,0,0,4,1,2020-21
Buongiorno,D,Ds;Dc,TOR,12,5.67,5.5,0,0,0,0,0,4,0,2020-21
Sprocati,A,W,PAR,1,5.5,5.5,0,0,0,0,0,0,0,2020-21
Micin,A,A,UDI,1,5.5,5.5,0,0,0,0,0,0,0,2020-21
Vieira,C,M;C,VER,4,5.62,5.5,0,0,0,0,0,1,0,2020-21
Klavan,D,Dc,CAG,11,5.55,5.5,0,0,0,0,0,1,0,2020-21
Anderson D.,C,E,LAZ,2,5.5,5.5,0,0,0,0,0,0,0,2020-21
Vavro,D,Dc,LAZ,1,5.5,5.5,0,0,0,0,0,0,0,2020-21
Empereur,D,Ds;Dc,VER,4,5.62,5.5,0,0,0,0,0,1,0,2020-21
Baldursson,C,C;T,BOL,5,5.7,5.5,0,0,0,0,0,2,0,2020-21
Calafiori,D,Ds;E,ROM,2,6.0,5.5,0,0,0,0,0,2,0,2020-21
Mastinu,C,C;W,SPE,1,5.5,5.5,0,0,0,0,0,0,0,2020-21
Kargbo,A,A,CRO,1,5.5,5.5,0,0,0,0,0,0,0,2020-21
Piccini,D,Dd;E,ATA,1,5.5,5.5,0,0,0,0,0,0,0,2020-21
Zirkzee,A,Pc,PAR,3,5.5,5.5,0,0,0,0,0,0,0,2020-21
Rojas,C,T,CRO,2,5.5,5.5,0,0,0,0,0,1,0,2020-21
Ruggeri,D,Ds;E,ATA,3,5.5,5.5,0,0,0,0,0,0,0,2020-21
Traore' C.,A,A,PAR,1,5.5,5.5,0,0,0,0,0,0,0,2020-21
Bani,D,Dc,PAR,25,5.68,5.48,0,0,0,0,0,10,0,2020-21
Laurini,D,Dd;E,PAR,12,5.5,5.46,0,0,0,0,0,1,0,2020-21
Valenti,D,Dc,PAR,9,5.44,5.44,0,0,0,0,0,0,0,2020-21
Vignali,D,Dd;E,SPE,21,5.57,5.43,0,0,0,0,0,4,1,2020-21
Hoedt,D,Dc,LAZ,12,5.67,5.42,0,0,0,0,0,6,0,2020-21
Cuomo,D,Dc,CRO,12,5.58,5.42,0,0,0,0,0,4,0,2020-21
Caligara,C,C,CAG,6,5.58,5.42,0,0,0,0,0,2,0,2020-21
Pellegrini Lu.,D,Ds;E,GEN,11,5.59,5.41,0,0,0,0,1,2,0,2020-21
Petriccione,C,C,CRO,15,5.63,5.4,0,0,0,0,0,5,1,2020-21
Depaoli,D,Dd;E,BEN,20,5.55,5.4,0,0,0,0,0,2,0,2020-21
Ter Avest,D,Dd;E,UDI,5,5.4,5.4,0,0,0,0,0,0,0,2020-21
Dragus,A,Pc,CRO,5,5.4,5.4,0,0,0,0,0,1,0,2020-21
Mojica,D,E,ATA,5,5.5,5.4,0,0,0,0,0,1,0,2020-21
Szczesny,P,Por,JUV,30,6.22,5.38,0,32,0,2,1,0,0,2020-21
Rodriguez R.,D,Ds;E,TOR,16,5.41,5.38,0,0,0,0,0,1,0,2020-21
Kolarov,D,Ds;Dc;E,INT,4,5.12,5.38,0,0,0,0,1,0,0,2020-21
Ramos,D,Ds;E,SPE,4,5.5,5.38,0,0,0,0,0,1,0,2020-21
Foulon,D,Ds;E,BEN,19,5.58,5.37,0,0,0,0,0,4,0,2020-21
Ospina,P,Por,NAP,16,6.09,5.34,0,12,0,0,1,2,0,2020-21
Busi,D,Dd;E,PAR,19,5.37,5.34,0,0,0,0,1,3,0,2020-21
Peluso,D,Ds;Dc,SAS,3,5.5,5.33,0,0,0,0,0,1,0,2020-21
Farago',D,Dd;E,BOL,6,5.5,5.33,0,0,0,0,0,2,0,2020-21
Lyanco,D,Dc,TOR,23,5.5,5.33,0,0,0,0,0,8,0,2020-21
Scozzarella,C,M;C,PAR,3,5.5,5.33,0,0,0,0,0,1,0,2020-21
Tripaldelli,D,Ds;E,CAG,6,5.42,5.33,0,0,0,0,0,1,0,2020-21
Dierckx,D,Dc,PAR,6,5.42,5.33,0,0,0,0,0,1,0,2020-21
Donnarumma G.,P,Por,MIL,37,6.28,5.32,0,38,0,1,0,1,0,2020-21
Luperto,D,Ds;Dc,CRO,22,5.41,5.3,0,0,0,0,0,3,1,2020-21
Maksimovic,D,Dd;Dc,NAP,14,5.46,5.29,0,0,0,0,0,1,0,2020-21
Gollini,P,Por,ATA,25,6.1,5.26,0,26,0,2,0,0,1,2020-21
Danzi,C,M;C,VER,2,5.5,5.25,0,0,0,0,0,1,0,2020-21
Denswil,D,Ds;Dc,BOL,2,5.25,5.25,0,0,0,0,0,0,0,2020-21
Antov,D,Dc,BOL,4,5.38,5.25,0,0,0,0,0,1,0,2020-21
Handanovic,P,Por,INT,37,6.03,5.23,0,33,0,2,0,1,0,2020-21
Conti,D,Dd;E,PAR,9,5.39,5.22,0,0,0,0,0,3,0,2020-21
Maggio,D,Dd;E,BEN,6,5.33,5.17,0,0,0,0,0,2,0,2020-21
Sala,D,Dd;E,SPE,6,5.25,5.17,0,0,0,0,0,1,0,2020-21
Paleari,P,Por,GEN,3,6.17,5.17,0,3,0,0,0,0,0,2020-21
Pisacane,D,Dd;Ds;Dc,CAG,4,5.25,5.12,0,0,0,0,0,1,0,2020-21
Audero,P,Por,SAM,37,6.38,5.11,0,54,0,2,1,0,0,2020-21
Iacoponi,D,Dd;Dc,PAR,15,5.5,5.07,0,0,0,0,0,3,1,2020-21
Sportiello,P,Por,ATA,15,6.23,5.03,0,21,0,1,0,0,0,2020-21
Marrone,D,Dc,CRO,19,5.34,5.03,0,0,0,0,0,8,0,2020-21
Ujkani,P,Por,TOR,1,6.0,5.0,0,1,0,0,0,0,0,2020-21
Padelli,P,Por,INT,1,6.0,5.0,0,1,0,0,0,0,0,2020-21
Tupta,A,Pc,VER,1,5.0,5.0,0,0,0,0,0,0,0,2020-21
Pinsoglio,P,Por,JUV,1,6.0,5.0,0,1,0,0,0,0,0,2020-21
Fuzato,P,Por,ROM,5,6.4,5.0,0,7,0,0,0,0,0,2020-21
Palumbo,C,C,UDI,1,5.0,5.0,0,0,0,0,0,0,0,2020-21
Vicario,P,Por,CAG,4,6.5,5.0,0,6,0,0,0,0,0,2020-21
Onguene',D,Dc,GEN,3,5.0,5.0,0,0,0,0,0,0,0,2020-21
Kosznovszky,C,C,PAR,1,5.0,5.0,0,0,0,0,0,0,0,2020-21
Consigli,P,Por,SAS,37,6.38,4.93,0,56,0,1,0,1,0,2020-21
Silvestri,P,Por,VER,34,6.21,4.9,0,42,0,0,0,1,0,2020-21
Meret,P,Por,NAP,22,6.2,4.89,0,29,0,0,0,0,0,2020-21
Mirante,P,Por,ROM,13,6.15,4.85,0,19,0,1,0,2,0,2020-21
Dragowski,P,Por,FIO,36,6.21,4.85,0,55,0,2,0,0,0,2020-21
Perin,P,Por,GEN,32,6.25,4.83,0,44,0,0,0,1,1,2020-21
Cragno,P,Por,CAG,34,6.37,4.79,0,53,0,0,0,1,0,2020-21
Pau Lopez,P,Por,ROM,21,6.1,4.71,0,29,0,0,0,0,0,2020-21
Reina,P,Por,LAZ,29,6.12,4.69,0,41,0,0,0,1,0,2020-21
Skorupski,P,Por,BOL,28,6.09,4.64,0,46,0,2,0,1,0,2020-21
Pandur,P,Por,VER,4,6.12,4.62,0,6,0,0,0,0,0,2020-21
Milinkovic-Savic V.,P,Por,TOR,5,5.8,4.6,0,6,0,0,0,0,0,2020-21
Musso,P,Por,UDI,35,6.13,4.6,0,51,0,0,0,5,0,2020-21
Strakosha,P,Por,LAZ,9,5.94,4.33,0,14,0,0,0,1,0,2020-21
Zoet,P,Por,SPE,7,6.07,4.29,0,12,0,0,0,1,0,2020-21
Provedel,P,Por,SPE,29,6.05,4.24,0,55,0,1,0,1,0,2020-21
Sirigu,P,Por,TOR,32,6.02,4.08,0,62,0,0,0,0,0,2020-21
Mazzotta,D,Ds;E,CRO,1,4.5,4.0,0,0,0,0,0,1,0,2020-21
Manfredini,P,Por,BEN,1,5.0,4.0,0,1,0,0,0,0,0,2020-21
Montipo',P,Por,BEN,37,5.99,3.97,0,74,0,1,0,3,0,2020-21
Sepe,P,Por,PAR,36,6.0,3.89,0,76,0,0,0,0,0,2020-21
Da Costa,P,Por,BOL,6,5.42,3.75,0,9,0,0,0,2,0,2020-21
Cordaz,P,Por,CRO,36,6.17,3.62,0,91,0,0,0,1,0,2020-21
Ravaglia F.,P,Por,BOL,4,5.88,3.38,0,10,0,0,0,0,0,2020-21
Marchetti,P,Por,GEN,4,5.88,3.12,0,11,0,0,0,0,0,2020-21
Scuffet,P,Por,UDI,1,5.0,3.0,0,2,0,0,0,0,0,2020-21
Nicolas,P,Por,UDI,2,5.5,3.0,0,5,0,0,0,0,0,2020-21
Colombi,P,Por,PAR,2,6.0,2.5,0,7,0,0,0,0,0,2020-21
Regini,D,Ds;Dc;E,SAM,1,4.5,2.5,0,0,0,0,0,0,0,2020-21
Tatarusanu,P,Por,MIL,1,5.0,2.0,0,3,0,0,0,0,0,2020-21
Radunovic,P,Por,ATA,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Sarr M.,P,Por,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Spolli,D,Dc,CRO,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Babacar,A,Pc,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Donnarumma An.,P,Por,MIL,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Laxalt,D,Ds;E,MIL,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Perotti,C,W,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Khedira,C,C,JUV,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Allan,C,M;C,NAP,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Higuain,A,Pc,JUV,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Florenzi,D,Dd;E,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Antei,D,Dd;Dc,BEN,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Gazzola,D,Dd;E,PAR,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Benassi,C,C;T,VER,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Badu,C,M;C,VER,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Alastra,P,Por,PAR,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Donsah,C,M;C,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Perisan,P,Por,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Kragl,C,E;W,BEN,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Adjapong,D,Dd;E,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Pajac,D,Ds;E,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Zima L.,P,Por,GEN,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Aresti,P,Por,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Schick,A,Pc,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Lukaku J.,D,E,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Wallace,D,Dc,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Milik,A,Pc,NAP,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Ricci F.,A,A,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Cristoforo,C,M;C,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Kiyine,C,C;W;T,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Castagne,D,E,ATA,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Under,C,W;A,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Jaroszynski,D,Ds;Dc;E,GEN,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Del Pinto,C,M;C,BEN,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Romagna,D,Dc,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Dalbert,D,Ds;E,INT,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Rossi F.,P,Por,ATA,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Stepinski,A,Pc,VER,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
El Yamiq,D,Dc,GEN,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Sanogo,C,C,BEN,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Zaniolo,C,T,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Proto,P,Por,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Younes,A,W;A,NAP,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Kluivert,C,W,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Rosati,P,Por,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Dini,P,Por,PAR,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Kingsley,C,C;T,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Contini,P,Por,NAP,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Frattesi,C,C,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Riccardi,C,C;T,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Bradaric F.,C,M;C,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Aina,D,Dd;E,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Troost-Ekong,D,Dc,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Teodorczyk,A,Pc,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Paqueta',C,T,MIL,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Despodov,A,A,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Nicolussi Caviglia,C,C,PAR,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Brancolini,P,Por,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
